id,views,mean_rating,bayesian_rating,ratings,follows,manga_comments,chapter_comments,title
48748,4841,8.33,8.01,12,308,0,2,Mamakko Circle
48751,18712,7.39,7.63,119,1272,13,17,Gohoubi kureru Aoneesan
48753,28438,8.62,8.31,92,3172,26,48,The Terminally-Ill Side-Character Inside of a Martial Arts Novel
48755,173072,8.4,8.31,304,10866,41,170,A Story About a Man and a Woman and When They Sleep Together, Money Appears Out of Nowhere
48756,163668,5.07,5.63,345,11968,117,139,Party kara Tsuihou Sareta Sono Chiyushi, Jitsu wa Saikyou Nitsuki
48758,8823,9.13,8.87,285,1074,9,48,10,000 Light-Year Binoculars
48759,12949,9.44,8.21,16,415,2,0,Kimetsu no Yaiba: Rengoku Kyoujurou Gaiden
48760,4865,5.77,7.5,22,251,4,0,The Genderbent Knight\'s Passion Turn Into a Succubus and Get Pregnant!
48762,10265,6.0,7.5,25,559,4,0,Mezameru to Itoko o Mamoru Bishoujo Kenshi ni Natteita Etsuraku no TS Taimashi
48766,3846,6.14,7.49,29,262,5,1,Genderbent Knight Raul, the Fallen Whore ~ He Couldn\'t Win Against Money and Cocks
48767,65707,7.88,7.9,225,4931,42,344,The Secret of the Boy Who Sits Next to Me
48773,32672,8.0,7.97,22,676,3,34,Waafuri World
48775,21867,7.12,7.58,69,1919,19,15,Hitoiki\'s Twitter Shorts Collection
48778,98270,7.02,7.3,200,3092,64,179,Shenwu Tianzun
48781,7944,9.04,8.22,25,791,3,18,Pearl &amp; Weiss
48783,38526,8.29,8.15,107,1842,13,114,I Hear I\'m Poor
48784,17278,7.85,7.88,204,1895,3,20,Garasu no Kutsu wo Nigisutete
48785,189957,8.45,8.36,357,10267,51,163,Tsukiatteta Koro Kara Chittomo Kawaranai Fuufu no Hanashi
48786,21006,9.04,8.59,115,2362,14,54,My Husband
48787,5134,5.75,7.65,12,103,8,3,Ichigo 100% Alternate Ending (Doujinshi)
48788,21631,3.74,6.79,31,471,22,15,Eat Chicken and Save the World
48792,134515,8.42,8.29,215,2681,35,782,The Rhodes Island Experiences
48798,24819,8.22,8.11,113,1106,4,15,Shigoto Suru Yori Kimi to Netai.
48799,2594,7.5,7.9,10,158,0,0,Neon Genesis Evangelion - MAKI-SHIKI (Doujinshi)
48800,19362,8.51,8.13,35,1014,7,18,Utakata ni Warau
48805,1971,9.0,8.09,11,82,0,0,Shingeki no Kyojin - I Put A Name To This Feeling (Doujinshi)
48806,2714,9.08,8.11,12,106,0,0,Shingeki no Kyojin - Just Like The Shining Sun (Doujinshi)
48812,16174,7.92,7.95,39,1438,2,25,Kaibutsu Meido no Kareinaru Oshigoto
48816,5262,8.55,8.08,20,341,2,4,Love Live! - Tsukiyo wa Yukemuri no Naka ni (Doujinshi)
48817,5956,7.52,7.84,29,431,0,0,Hikoukai Plan
48818,27675,8.87,8.72,407,2086,14,51,Will These Words Reach You
48819,8623,7.57,7.74,113,488,11,40,Story About Mysterious Hairs Stuck in his Shower Drain
48820,5452,7.92,7.95,12,141,6,0,Toaster Dude
48821,2375,8.95,8.18,22,155,0,3,Touhou - TWINSPARK! (Doujinshi)
48822,12630,5.6,7.6,15,525,0,8,The Demon from the Bloodstained Dark Jade
48823,31775,7.81,7.89,73,2492,8,24,A Manga About a Girl Who Became a Ghost Due to an Accident
48826,94543,7.8,7.84,262,8335,41,121,Succubus &amp; Hitman
48827,3408,8.38,8.02,13,151,4,2,Trigger Keeper
48828,3295,8.0,7.97,19,246,5,0,Kono Kitsune Todokeru bekarazu
48832,24889,7.8,7.91,44,1486,8,89,Tale of a Scribe Who Retires to the Countryside
48835,3066,8.9,8.08,10,244,0,0,Chaldea Maid #Mash
48836,3971,7.67,7.9,18,248,0,0,Shinjin Juukishi no Ichinichi
48837,2299,7.6,7.93,10,226,0,0,My Three Thousand Years To The Sky
48839,53677,9.07,8.73,180,3771,58,459,Daybreaking Romance
48840,172725,8.84,8.8,2128,10613,78,158,Kuchi ga Saketemo Kimi ni wa
48841,29533,4.91,7.11,32,2020,28,14,Destiny Lovers
48842,7535,7.6,7.8,70,533,1,5,BanG Dream! - An Unheard Confession?
48844,120517,7.86,7.88,316,5799,36,106,Imouto ga 1-nichi 1-kai shika me wo awasete kurenai
48848,3026,2.35,6.99,17,182,4,0,Fumi-chan no Kansatsu Nikki
48849,14050,7.19,7.57,88,984,5,14,The Weird Relationship Between a Twisted Angel and a Gloomy Devil
48851,5683,7.64,7.93,11,376,0,3,Ane-sama Inkou
48854,4111,9.65,8.62,52,168,9,16,JoJo\'s Bizarre Adventure -  Brilliant Days -Speedwagon\'s glory days- (Doujinshi)
48856,167044,8.29,8.24,400,10135,66,272,There\'s No Way I Can Have a Lover! *Or Maybe There Is!?
48857,67395,7.53,7.72,109,3545,30,156,Kirai ni Narimasu, Sayama-kun!
48858,7468,6.63,7.68,19,662,12,20,Tell Me You Love Me.
48859,4546,7.44,7.82,32,375,2,22,A Witch Who\'s Suffering From an Unknown Disease
48860,6892,7.31,7.88,13,418,5,8,Kokkuri Majo Saiban
48861,6619,9.19,8.3,31,657,6,11,Lonely Place, but I Am Here
48867,32560,8.42,8.23,111,3125,16,77,How to Raise a Mermaid
48868,33136,8.78,8.47,135,3751,17,89,Natsume to Natsume (Web Comic)
48869,204230,7.09,7.25,377,12954,91,353,I&rsquo;m the Demon Queen, but for Some Reason the Hero Is Doting on Me
48871,24017,6.7,7.15,148,1396,9,35,Gesu no Ongaeshi
48872,285072,7.05,7.14,765,15438,291,971,Surviving as a Maid
48873,24883,7.98,7.97,44,1215,10,76,Our Sect Does Alchemy
48875,23341,7.79,7.84,215,1911,3,16,Morishita-san is only gentle when he\'s asleep.
48877,86720,8.42,8.28,183,2603,96,573,Who Is the Prey
48884,24704,7.88,7.94,42,1639,12,22,Bengoshi to 17-sai
48887,24993,7.38,7.83,24,1194,7,25,Araki-kun wa Kai narasenai
48890,1598,7.5,7.9,10,78,1,3,Love Live! - Hiroi Neko wa Maki-chan-ni (Doujinshi)
48894,4083,6.84,7.61,38,236,12,6,Tetteleposan
48895,1925,8.82,8.12,17,76,3,2,Hypnosis Mic - Hoshi ni Naru Made (Doujinshi)
48896,168919,7.23,7.4,269,6633,55,259,Nakayoshi Fuufu no Memorial
48897,26954,7.92,7.94,73,2349,14,88,Raising the Enemy Only Brings Trouble
48899,280162,4.65,4.93,892,9235,253,367,I\'ve Got Bigger Boobs Than Your Girlfriend
48901,52276,8.78,8.67,503,3271,29,110,Sugar Dog Life
48902,5405,7.27,7.67,60,367,1,4,Black Dress
48904,26594,8.91,8.31,46,1186,3,8,Haga-kun wa Kamaretai
48905,43764,5.83,7.7,12,809,9,1,Shuumatsu no Jijo-chan
48906,13681,8.75,8.15,24,875,3,9,Motto Amaete! Tachibana-san
48907,11323,8.13,8.01,32,844,3,41,Yukari-chan
48908,26182,7.08,7.85,13,1360,13,0,PC Goddess Room
48910,169590,8.1,8.07,281,6260,64,239,Secret Class
48911,9426,8.55,8.09,22,664,0,5,Tsubanakasu Haru
48912,360174,8.91,8.85,1427,24932,250,536,I Favor the Villainess
48914,2517,6.69,7.79,13,181,3,0,Hong Tianshen Zun
48915,6290,7.79,7.89,61,475,1,10,Toothbrushing
48917,1645,8.82,8.07,11,90,0,3,Touhou - Nazrin and the Red-Color Caf&eacute; (Doujinshi)
48924,35218,7.18,7.63,62,2321,18,106,I Want to Round You Square
48926,2619,8.45,8.03,11,212,1,0,Yamakaze Nyanko wa Gaman ga Dekinai (Kantai Collection -KanColle-)
48928,8519,8.04,7.98,26,715,13,7,Mahou Senshi Louie (Hasegawa Kouji)
48929,3342,6.08,7.72,12,249,1,0,Makai Kishi Ingrid - Makai Kishi Ingrid ni Nakadashi Dekiru Soapland (Doujinshi)
48931,10476,8.72,8.1,18,740,8,23,Suicide Line
48935,3768,4.19,7.33,16,212,0,2,Reiko Ojou-sama no Nichijou
48936,3787,5.07,7.51,15,255,0,0,Saimin Sharyou ~Bishoujo JK o Jibun no mono ni~
48937,3153,8.1,7.99,20,288,0,0,Honey Lesson
48938,5679,7.77,7.92,26,324,0,0,Saimin DVD ~Aneki to Otouto no Baai~
48941,6070,6.67,7.7,21,398,1,0,Ayatsuru Otoko ~Subete no Onna o Omoidoori ni~
48942,15975,6.76,7.54,45,1178,10,26,100 Days Until Momo Loses
48943,307994,7.2,7.27,806,23047,192,473,Goshujinsama to Yuku Isekai Survival!
48944,112994,7.75,7.8,286,9055,56,171,I Love You, Miki!
48955,2269,6.45,7.76,11,68,1,0,Harvester
48958,6452,6.97,7.51,68,503,1,24,Cosmic Yuri Manga
48961,65578,6.96,7.33,140,1831,52,343,Until the End
48962,65470,7.87,7.9,189,3912,17,90,Record of the War God
48964,11303,7.98,7.97,44,1107,20,16,Two Pages Ecchi JPEG
48968,52584,8.69,8.44,162,5962,45,151,Wake Up, Warrior
48970,13939,7.38,7.7,66,650,0,7,Shoujo Kageki Revue Starlight - Unscripted Feelings and Their Several Accompanying Circumstances (Doujinshi)
48980,3853,7.67,7.91,18,66,3,6,Boku no Hero Academia - Happy Birthday Katsuki (Doujinshi)
48985,12281,6.62,7.62,26,678,3,15,Love Runs From the Nose
48988,13979,8.42,8.08,26,837,6,26,Prometheus Vinctus
48991,13835,7.4,7.75,48,984,13,9,Yuan Long
48992,12380,5.14,6.9,50,901,30,13,Sword Dance Online
48994,93629,5.54,6.5,125,4001,31,58,Strongest Caveman
48996,741299,8.63,8.6,1696,30505,121,1520,My Roommate Isn\'t From This World
48998,39654,4.62,6.33,79,1733,9,29,Reborn as King/Emperor
49002,21665,8.12,8.01,34,1589,4,2,Touch On
49003,45993,8.19,8.15,465,4516,22,70,My Senpai\'s Voice Is Too Soft so I Tried Wearing a Hearing Aid, It Unexpectedly Made Me Go to Heaven
49004,6496,8.96,8.38,57,311,4,3,Sakurada-senpai Kaizou Keikaku
49005,3310,4.1,7.2,20,201,1,0,Type Sorceress
49006,4116,4.11,7.21,19,220,0,2,And Then the Brother Turned Into a Prostitute
49007,4049,8.17,7.99,12,327,2,1,Sexaroid Girl
49012,10122,7.94,7.96,17,803,10,9,Witch Guild Fantasia
49014,10162,7.47,7.89,15,589,7,17,Papa to Kyonyuu JK to Game Jikkyou
49015,4661,7.96,7.97,23,300,0,0,Transforming via App - What about an Arachne?
49024,21823,7.6,7.86,35,1582,7,31,Bewitched Brothers
49026,17863,4.58,6.36,74,415,26,9,Boy or Girl ???
49035,2262,7.09,7.86,11,60,2,0,Boku no Hero Academia - Futarikiri no Dance Party (Doujinshi)
49038,1381,5.0,7.62,10,35,3,0,Boku no Hero Academia - Kiss at Dawn (Doujinshi)
49046,1709,8.5,8.05,16,115,0,6,Touhou - Huajiaoniang &ndash; Sichuan Girl (Doujinshi)
49047,2360,8.55,8.04,11,193,1,0,THE IDOLM@STER - Takane wa Yokkyuu Fuman (Doujinshi)
49051,2640,3.33,7.22,15,152,0,0,One Piece - Onna Kaizoku ga Himitsu no Settai (Doujinshi)
49053,2784,6.09,7.72,11,183,1,0,To LOVE-Ru - Kousoku Sareta Mikan ga Choukyou Game Clear o Ganbaru Hanashi (Doujinshi)
49055,4741,7.83,7.94,18,357,0,1,Kanojo no Itazura Shasei Kanri
49056,74528,8.31,8.2,180,9573,36,154,The Banished Villainess\' Husband
49059,30224,8.98,8.4,62,1772,14,55,Natsume-senpai ni Semarareru Hibi
49060,2829,8.18,7.99,11,109,0,2,Boku no Hero Academia - The Pro Hero and The Flourist - Prologue
49063,12525,7.95,7.96,38,949,11,7,Tanemori-ke no Katei Jijou
49074,3947,2.6,7.33,10,48,3,0,Riot_404
49077,59291,7.19,7.69,47,2740,6,47,Didn&rsquo;t I Say to Make My Abilities Average in the Next Life?! Everyday Misadventures!
49083,39075,8.53,8.29,116,4356,26,121,Angel\'s Use
49085,69622,8.68,8.51,258,6816,31,151,My Adopted Daughter Is an Assassin
49087,45937,8.05,8.01,102,2958,25,74,Kyuuketsuki to Yobaretai!
49088,3553,6.86,7.58,43,307,2,14,The Catchphrase Is [Particularly]
49089,9559,4.79,7.16,28,469,5,2,Temple of the Dragon King
49090,6815,8.36,8.01,11,265,3,17,Babel the 2nd: Golden Boy
49091,5629,6.0,7.59,19,294,2,17,Kinniku o Kimie
49092,128017,8.67,8.56,444,12054,54,298,Shiotaiou no Sato-san ga Ore ni dake Amai
49094,225090,7.97,7.97,654,21737,72,308,The Reincarnation of the Strongest Onmyoji ~ These Monsters Are Too Weak Compared to My Youkai~
49096,4076,7.48,7.78,54,419,2,13,Ordinary Day
49097,57588,8.37,8.21,119,5938,13,57,Watashi no shiranai, senpai no 100 ko no koto
49098,14827,8.31,8.1,52,1164,23,98,Cell
49099,6575,5.96,7.51,24,603,3,15,Peerless Scripture of Chaos
49101,304216,8.33,8.3,1028,24473,157,782,The King of Cave Will Live a Paradise Life
49102,3586,8.3,8.14,86,379,0,14,Long Past That Summer
49112,8447,8.68,8.1,19,587,2,3,Romantic Bitch
49113,12173,8.73,8.13,22,933,0,11,Koi wo Suru ni wa Toumei Sugiru
49116,13328,8.24,8.03,25,929,14,18,Kami-Yome
49117,11272,6.82,7.83,11,939,3,7,Can I Kiss You Tomorrow?
49119,128368,7.43,7.52,426,8628,74,350,I Stack Experience Through Reading Books
49120,70223,5.47,6.32,159,4777,26,87,A Story About a Blonde Virgin Girl Who Acquires Sexual Knowledge
49122,6297,8.55,8.16,42,673,3,30,OL and Ghost Arms
49123,9785,8.0,7.98,33,461,8,50,We Are Peaceful Brothers
49124,13476,8.95,8.43,74,998,2,9,Nomi x Shiba
49125,10117,3.29,5.75,73,205,74,18,One World, One Fight!
49126,3408,8.42,8.03,12,193,2,3,Neko to Wakagashira
49131,7361,7.09,7.87,11,480,2,2,Kiken na Ookamiotoko
49133,40210,8.3,8.16,115,4598,13,24,Someday Will I Be The Greatest Alchemist?
49134,26463,8.2,8.09,86,3001,7,22,For My Hero
49135,42097,8.46,8.24,98,2264,29,247,Homework of the Heart
49142,9487,4.44,7.33,18,489,9,0,Ajeossi
49143,11231,2.62,7.23,13,545,13,0,Naked Matchmaking With My Childhood Friends
49148,14783,8.14,8.09,197,1320,10,0,Tonari no Hito
49150,54579,8.79,8.6,275,2243,24,124,Sensei, Mou Dame Desu
49156,41559,7.91,7.92,467,2952,17,137,The Convenience Store Lady That I\'ve Loved Since Middle School
49157,27556,9.05,8.42,58,1365,14,42,Kuro Oni
49158,88267,7.52,7.71,109,4489,30,149,Tate no Yuusha no Oshinagaki
49162,14675,7.55,7.85,31,621,2,24,Bd_mnt\'s Bandori Single Image Compilation
49163,1697,8.31,8.0,13,57,1,0,Hamedori!
49165,74784,8.82,8.64,299,3547,33,526,Tasogare Memorandum
49167,4383,7.4,7.88,15,235,4,10,Ryuu to Ichigo
49172,6889,8.96,8.18,23,501,7,18,Azumanga Daioh (2009 Print)
49180,1537,7.27,7.88,11,149,2,0,Itsuka Koi Ni Naru Made
49187,467403,8.43,8.39,924,26411,223,1399,The Villainess, Cecilia Sylvie, Doesn\'t Want to Die so She Decided to Crossdress
49190,53827,8.54,8.29,105,4570,9,31,Awkward Kouhai
49191,18071,7.84,7.87,208,1395,0,20,The Girls Who Aren&rsquo;t Really Dating
49192,37221,7.81,7.9,69,3975,8,5,Suddenly I Decided to Become the Female Lead
49193,10875,8.09,8.02,68,604,8,9,Sutemi no Koubousen
49194,42880,5.48,6.68,87,2136,11,39,The Sacred Lord of Scorching Summer
49195,2276,7.8,7.94,15,104,0,4,BanG Dream! - Grow Up Bath Time (Doujinshi)
49198,169152,8.19,8.16,510,14146,105,892,I Was Just an Ordinary Lady
49199,7684,7.35,7.82,26,588,2,2,Endeavor&rsquo;s Cross
49200,1355,5.1,7.6,10,34,6,7,The Baby &amp; Snakes
49201,41243,8.38,8.18,93,2628,15,198,Fushigi no Mayuri-san
49203,129178,7.48,7.61,246,7149,138,794,Supporting Villainess\'s Survival Diary
49205,6381,8.82,8.13,17,604,2,2,Sentimental Kiss
49206,2005,6.0,7.52,24,92,0,1,Boku no Hero Academia - G&rsquo;Night, G&rsquo;Morning and Good Night (Doujinshi)
49207,56673,7.21,7.5,131,3171,19,41,Arte x My Next Life as a Villainess: All Routes Lead to Doom!
49210,2038,6.0,7.65,14,125,0,0,Code Geass - Nu...! (Doujinshi)
49213,24199,8.05,8.01,74,1358,11,42,My Little Inferno
49216,3643,6.46,7.62,24,96,2,6,The Soldier Who Guards the Gate of the City Freedom
49222,6491,7.89,7.94,36,300,3,0,Tomoe Koga&rsquo;s Birthday | 2020
49223,67851,8.37,8.24,174,6703,26,40,The Princess Is Evil (Promo)
49227,16983,6.39,7.03,120,932,12,50,A Girl Who Gives Indirect Kisses Everyday and the Girl Who Lets Her
49229,5297,7.7,7.94,10,309,6,2,I\'m a Robot.
49230,5170,7.26,7.72,43,340,3,10,Doll\'s House
49232,244467,6.99,7.16,389,13672,24,147,Although My Maid Has H-Cups, She Isn\'t H at All!
49233,8292,4.29,6.2,73,630,9,49,Kanzen ni mote-ki ga kita to omotte iru otoko no manga
49238,31099,9.21,8.89,238,2870,53,111,Imouto wa Neko
49241,9977,5.27,7.65,11,592,1,2,Secret Sweetheart
49243,4003,6.25,7.75,12,412,2,6,Get Ready With Me
49246,7550,8.32,8.18,136,652,6,0,Bakana Shinigami
49251,53491,7.37,7.69,71,4193,11,21,Itsuka Kamen wo Nugu Tame ni  ~Warau Kishin to Yumemiru Dorei~
49253,6428,7.04,7.62,49,460,1,10,Ah knew in mah head, but...
49255,4735,9.5,8.34,26,140,3,4,JoJo\'s Bizarre Adventure - UNDER GROUND (Doujinshi)
49258,2078,8.44,8.05,18,110,0,7,Touhou - Rumia\'s Big Family (Doujinshi)
49262,6050,5.0,7.55,13,290,4,1,Hitoriga
49264,3347,9.07,8.25,28,271,0,6,Replicant - Hitsuji no Dolly wo Aisuru to Iu Koto -
49267,5081,7.63,7.91,16,371,5,0,Shoujo-tachi no Sadism
49268,11384,7.0,7.68,34,595,16,19,Wan Mu
49272,18929,7.71,7.88,45,1228,6,48,Mai no Mushigurashi
49273,21649,9.02,8.63,142,2204,17,0,Legend of the Northern Blade
49274,119206,6.99,7.19,318,5483,70,444,I\'m Not the Overlord!
49276,13055,7.19,7.65,57,857,16,14,This Gyaru Schoolgirl Will be Conquered by a Woman in 100 Days
49277,17633,8.1,8.02,52,1166,11,17,Usotsuki Sensei to Emonona Watashi
49278,24853,8.42,8.32,272,1695,24,64,Stay Home - Romantic Comedy
49279,125687,8.71,8.39,107,3002,35,21,Gokudou to Omega ~Mukidashi no Katsuai.~
49280,8342,6.04,7.5,26,405,1,0,37-Year-Old Want Shy Wife
49282,59161,3.24,5.93,62,1954,20,17,The Urban Flower\'s Vacation
49283,21066,6.16,6.94,107,1166,11,8,A TS Girl Who Comes to School in a Boy&rsquo;s Uniform Despite Having Turned Into a Woman
49284,83222,8.51,8.32,156,3969,51,652,It Is My First Love
49286,93814,8.42,8.28,179,5231,33,172,Tsui no Taimashi \\u2015Ender Geister\\u30fc
49288,4424,7.61,7.89,23,320,3,1,Yugen\'s All-Ghouls Homeroom
49289,27154,8.07,8.01,60,2813,13,38,Dorei Shoujo to Shinitagari Kyuuketsuki
49290,34227,8.34,8.2,134,3752,35,82,Why Shouldn\'t a Detestable Demon Lord Fall in Love?!
49291,5662,7.7,7.89,30,367,0,0,Engi Musubi
49292,4247,7.82,7.94,17,185,0,2,Senki Zesshou Symphogear - Lil\' Chris and her Merry Friends - Z (Doujinshi)
49294,16331,8.32,8.06,31,861,6,50,Megamisama to Watashi
49295,4022,7.68,7.89,28,356,1,2,in the first person
49297,9210,7.73,7.91,30,548,5,1,Don\'t Take Off Your Little Sister\'s Uniform
49298,6104,7.5,7.87,18,379,3,15,Joker Danny
49304,111400,8.22,8.16,280,8711,20,224,Apartment Ghost
49305,30210,8.85,8.38,72,2466,27,89,Orenchi no Maid-san 2 (Hobby)
49306,10483,4.33,7.31,18,398,2,2,Teahouse of Galactic Conquerors
49307,3886,8.22,8.02,23,198,0,4,Fox-Masked Guardian Spirit
49308,39250,7.69,7.83,78,2233,21,76,Living with a Villainous Boss
49310,3960,9.38,8.26,21,575,18,0,The Angel Next Door Spoils Me Rotten
49311,6222,8.6,8.2,48,549,0,7,Albino and Witch
49314,4754,8.73,8.05,11,342,13,8,Shindorim
49316,5563,8.12,8.05,91,464,3,12,Mermaid Bay
49317,99044,8.37,8.27,239,8009,12,81,The Story of a Girl Who Can\'t Deal with a Problem Child
49318,4450,3.58,7.41,12,155,6,0,Love My Cat
49320,14297,8.66,8.16,32,1813,8,30,Oh, My Devil!
49321,3019,5.33,7.5,15,84,4,6,Trap
49323,13358,7.78,7.85,126,1051,3,25,The Story of the God Who Eats Humans
49326,2801,6.81,7.78,16,90,3,2,Inverse Hero
49327,67440,8.56,8.36,161,4274,36,230,Kimi to Tsuzuru Utakata
49329,11493,8.55,8.41,257,1255,8,23,Parasol Alliance
49330,338818,6.3,6.6,378,13045,63,502,The Story of an Otaku and a Gyaru Falling in Love
49332,490775,8.75,8.7,1155,22798,461,2963,I Became a Maid in a TL Novel
49337,17531,7.62,7.75,128,1310,5,22,Calming of the Heart
49338,166209,7.16,7.33,296,10954,48,246,I Just Want to Be a Useless Duke\'s Daughter
49340,1758,8.13,7.99,15,82,0,0,Fire Emblem Three Houses: The Jade Green Goddess
49344,33099,9.14,8.45,57,1508,9,113,Kuuden no Himegimi
49346,32399,4.96,7.26,25,1644,22,8,Siblings
49347,7950,8.81,8.18,27,561,4,9,Gaman Nante Oyoshinasai
49350,93386,6.64,7.08,169,3587,25,183,Cultivators in the City
49351,71324,6.06,6.73,152,4053,36,107,Lord, It Doesn\'t Matter
49352,2988,7.1,7.78,20,177,0,3,Happy Birthday, Angelina!
49353,70081,8.08,8.04,159,5928,19,103,My Cute Deskmate
49354,122970,6.6,6.98,212,4598,60,303,I Have Nine Female Disciples
49361,4735,7.75,7.89,44,461,1,9,It\'s OK / It\'s Embarrassing!
49364,37550,6.83,7.15,211,1865,11,0,Asa no Miki senpai
49365,22980,7.92,7.93,183,1087,9,30,18+ Manga
49366,646342,9.16,9.12,2454,36299,418,1933,Omniscient Reader\'s Viewpoint
49368,10670,8.2,8.11,122,809,7,0,Kamisama to
49369,3994,8.2,7.99,10,271,1,15,Fat Meow and Paper Rabbit
49371,30543,6.96,7.48,76,1759,15,38,Peerless Doctor in the City
49373,32840,6.14,7.22,57,1688,6,45,City Evil King
49374,8806,8.46,8.09,28,540,3,0,Melty Melty Ecstasy
49375,8193,7.25,7.63,72,638,3,6,A Girl Showing off Her Winning GariGari-kun Popsicle and a Boy Eating Super Cup Ice Cream
49376,28798,7.48,7.54,630,8203,7,276,Oshimai
49377,45429,9.1,8.84,279,2297,25,76,Social Outcast
49381,185461,6.88,7.04,480,11087,58,243,The Rebirth of an 8th Circled Wizard
49382,4562,4.24,6.63,46,126,11,21,How I met your father
49384,364534,8.71,8.66,1192,26433,164,591,Isekai Apocalypse MYNOGHRA ~The Conquest of the World Starts With the Civilization of Ruin~
49386,37487,8.28,8.12,79,2284,31,128,Tokimeki no Ikenie
49387,51772,7.3,7.57,122,4067,50,345,Second Lead Complex
49393,14478,6.9,7.75,21,866,4,31,Himegami no Miko
49394,28114,7.87,7.91,98,4051,12,34,Dream Life: Yume no Isekai Seikatsu
49396,4204,6.55,7.78,11,336,4,6,Against The Heaven\'s Destiny
49402,4595,9.04,8.67,157,401,13,15,A Story about a Giant Hero
49405,55216,7.95,7.95,173,2773,14,86,Tate no Yuusha no Nariagari Anthology - Raphtalia to issho
49411,2499,8.06,8.0,50,307,1,19,Koi Monogatari Anthology
49412,16397,5.6,7.42,25,919,4,3,My Teacher is a Rebirthed Immortal
49414,13201,7.72,7.86,61,474,3,17,Mieruko-chan to Ju-on (Doujinshi)
49415,10325,7.99,7.98,96,792,0,14,Nagoya, a Business Trip, and a Lovers\' Talk
49416,8409,3.15,7.25,13,342,2,11,First Love AI
49421,1634,7.08,7.85,12,48,1,0,Boku no Hero Academia - Fragments (Doujinshi)
49422,6961,7.4,7.65,102,865,4,9,The Useless Senpai and The Talented Kouhai
49424,2226,8.52,8.1,25,69,4,0,JoJo\'s Bizarre Adventure - Armchair Travelers (Doujinshi)
49425,20502,7.16,7.64,55,1629,5,32,Infinite Viral Infection
49426,33670,7.95,7.96,101,2967,30,38,Soukyuu no Shihai-sha ~ Isekai Oppai Musouden
49427,10954,9.02,8.75,244,925,6,22,The Legend of Zelda Breath of the Wild - The Unfinished &quot;Happily Ever After&quot; (Doujinshi)
49428,37374,7.1,7.64,50,1845,16,72,Demon Priest
49429,96632,7.49,7.59,298,7086,31,122,I Don\'t Understand Her Facial Expression at All (Pre-Serialization)
49430,52174,7.95,7.96,111,6782,49,74,An Otome Game&rsquo;s Burikko Villainess Turned Into a Magic Otaku
49436,46714,6.97,7.52,66,1853,8,50,Seiheki Kojiraseteru Danshi Koukousei
49437,6411,8.44,8.25,123,742,9,20,Teach Me What Happiness Is
49438,11538,7.97,7.97,34,1288,4,21,His Fruitless Efforts on Love
49439,6418,7.8,7.88,101,663,3,12,The Forest Where the Goddess Lives
49440,11045,5.17,7.61,12,634,8,6,Deathdeus: Hero of the Dead
49441,3791,7.82,7.93,34,281,0,6,Master and Mel OneeLoli Hentai
49443,23834,7.98,7.97,57,1921,9,38,Spy Room
49448,5050,7.96,7.97,25,580,1,0,Lady x Lady
49449,5617,6.32,7.62,19,419,4,0,Rabbit Doesn\'t Want to Talk to You
49451,3574,1.57,6.85,15,93,0,1,Zenchi Ikkagetsu no Onna
49453,2779,8.42,8.03,12,204,2,0,Kantai Collection -KanColle- Moshi Anata ni Tsutaeru koto ga Dekiru nara
49454,10265,5.3,7.42,20,541,8,5,Falling for My Boyfriend&rsquo;s Substitute
